patch name,age,Split,base,rIdx,cIdx,count_DN3,count_Postsel DP (CD69+),count_Postsel DP (CD69-),count_Presel DP,shape_cluster,comp_cluster_raw,comp_cluster_aligned,enrich_DN3,enrich_Postsel DP (CD69+),enrich_Postsel DP (CD69-),enrich_Presel DP
O1_K8_sq_r26_c32.tif,O,O1,O1_K8_sq,26,32,4,1,10,97,1,1,1,3.5696507,11.774563,0.7866617,0.98222494
O1_K8_sq_r26_c33.tif,O,O1,O1_K8_sq,26,33,0,0,13,115,2,2,2,0.34781215,3.4417953,0.88693947,1.0203515
O1_K8_sq_r26_c34.tif,O,O1,O1_K8_sq,26,34,1,0,13,40,1,2,2,2.4222631,7.9898825,2.0589666,0.8305737
O1_K8_sq_r26_c35.tif,O,O1,O1_K8_sq,26,35,2,0,19,94,1,2,2,1.9322897,3.8242173,1.4234831,0.9275923
O1_K8_sq_r26_c36.tif,O,O1,O1_K8_sq,26,36,1,1,14,115,1,1,1,1.0199002,10.092483,0.9311506,0.9973361
O1_K8_sq_r26_c37.tif,O,O1,O1_K8_sq,26,37,0,1,22,108,2,1,1,0.33996674,10.092483,1.4448888,0.93689144
O1_K8_sq_r26_c38.tif,O,O1,O1_K8_sq,26,38,0,1,18,95,0,1,1,0.38978946,11.571553,1.3621261,0.94548917
O1_K8_sq_r26_c39.tif,O,O1,O1_K8_sq,26,39,0,1,18,91,2,1,1,0.40371054,11.984823,1.4107734,0.93824065
O1_K8_sq_r26_c40.tif,O,O1,O1_K8_sq,26,40,0,0,15,95,0,2,2,0.40371054,3.9949412,1.1819993,0.9792567
O1_K8_sq_r26_c41.tif,O,O1,O1_K8_sq,26,41,1,0,3,97,1,1,1,1.3169585,4.3440137,0.2902247,1.0871227
O1_K8_sq_r26_c42.tif,O,O1,O1_K8_sq,26,42,2,0,0,86,0,0,0,2.5119765,4.9714823,0.04744944,1.1037858
O1_K8_sq_r25_c1.tif,O,O1,O1_K8_sq,25,1,8,0,3,87,0,0,0,7.6866484,4.474334,0.29893145,1.0048916
O1_K8_sq_r25_c2.tif,O,O1,O1_K8_sq,25,2,1,0,0,115,0,1,1,1.1495485,3.7918084,0.03619025,1.1241161
O1_K8_sq_r25_c3.tif,O,O1,O1_K8_sq,25,3,5,0,2,93,0,0,0,4.8761897,4.386602,0.20933576,1.0527437
O1_K8_sq_r25_c4.tif,O,O1,O1_K8_sq,25,4,3,0,2,84,1,0,0,3.4781215,4.9168506,0.23464008,1.0664155
O1_K8_sq_r25_c5.tif,O,O1,O1_K8_sq,25,5,2,0,5,101,1,0,0,2.0552535,4.0675764,0.42704493,1.059704
O1_K8_sq_r25_c6.tif,O,O1,O1_K8_sq,25,6,7,0,4,96,1,0,0,6.222327,4.104893,0.3526059,1.0167449
O1_K8_sq_r25_c7.tif,O,O1,O1_K8_sq,25,7,2,0,10,112,0,0,0,1.794269,3.551059,0.71174157,1.0253996
O1_K8_sq_r25_c8.tif,O,O1,O1_K8_sq,25,8,1,1,19,106,0,1,1,1.051525,10.405428,1.291066,0.9481369
O1_K8_sq_r25_c9.tif,O,O1,O1_K8_sq,25,9,2,0,22,121,0,2,2,1.5379449,3.0437646,1.3072804,0.9492271
O1_K8_sq_r25_c10.tif,O,O1,O1_K8_sq,25,10,4,0,14,105,0,0,0,3.2555215,3.5794673,0.99074423,0.9692897
O1_K8_sq_r25_c11.tif,O,O1,O1_K8_sq,25,11,6,0,11,87,1,0,0,5.5453067,4.22107,0.9266069,0.948011
O1_K8_sq_r25_c12.tif,O,O1,O1_K8_sq,25,12,6,0,11,52,0,0,0,8.278908,6.3018785,1.3833851,0.8492042
O1_K8_sq_r25_c13.tif,O,O1,O1_K8_sq,25,13,1,1,12,85,0,1,1,1.343037,13.290101,1.0570419,0.9722007
O1_K8_sq_r25_c14.tif,O,O1,O1_K8_sq,25,14,3,0,29,91,0,0,0,2.5320723,3.5794673,2.0156522,0.8406636
O1_K8_sq_r25_c15.tif,O,O1,O1_K8_sq,25,15,3,1,18,80,0,1,1,3.0433564,12.906733,1.5192944,0.8889426
O1_K8_sq_r25_c16.tif,O,O1,O1_K8_sq,25,16,0,2,11,104,0,1,1,0.37996286,18.799723,0.825381,1.0085107
O1_K8_sq_r25_c17.tif,O,O1,O1_K8_sq,25,17,4,2,7,52,1,1,1,6.0737348,33.390553,0.9560708,0.89990294
O1_K8_sq_r25_c22.tif,O,O1,O1_K8_sq,25,22,1,0,18,79,0,2,2,1.3564672,4.474334,1.5800663,0.91301584
O1_K8_sq_r25_c34.tif,O,O1,O1_K8_sq,25,34,3,0,14,127,1,0,0,2.16787,3.0646124,0.84823996,1.0029252
O1_K8_sq_r25_c35.tif,O,O1,O1_K8_sq,25,35,0,1,20,99,2,1,1,0.37061948,11.0024605,1.435151,0.9366437
O1_K8_sq_r25_c36.tif,O,O1,O1_K8_sq,25,36,0,0,24,108,1,2,2,0.33742967,3.339055,1.5615822,0.92989975
O1_K8_sq_r25_c37.tif,O,O1,O1_K8_sq,25,37,1,2,51,112,1,1,1,0.8074211,13.31647,2.6181922,0.7690497
O1_K8_sq_r25_c38.tif,O,O1,O1_K8_sq,25,38,0,2,52,75,2,1,1,0.3451571,17.07761,3.4228792,0.6618916
O1_K8_sq_r25_c39.tif,O,O1,O1_K8_sq,25,39,0,1,43,101,1,1,1,0.30758896,9.131293,2.5274088,0.7929757
O1_K8_sq_r25_c40.tif,O,O1,O1_K8_sq,25,40,0,0,16,119,1,2,2,0.33004072,3.265937,1.0286484,1.0017481
O1_K8_sq_r25_c41.tif,O,O1,O1_K8_sq,25,41,2,0,2,88,0,0,0,2.405084,4.7599297,0.22715156,1.0812511
O1_K8_sq_r24_c0.tif,O,O1,O1_K8_sq,24,0,5,0,0,58,0,0,0,7.6518674,6.8835907,0.06569922,1.0336028
O1_K8_sq_r24_c1.tif,O,O1,O1_K8_sq,24,1,5,0,1,112,1,0,0,4.1447616,3.7286117,0.10676123,1.0766696
O1_K8_sq_r24_c2.tif,O,O1,O1_K8_sq,24,2,6,0,1,51,0,0,0,9.796708,7.4572234,0.21352246,0.98575085
O1_K8_sq_r24_c3.tif,O,O1,O1_K8_sq,24,3,4,0,3,71,0,0,0,5.0867524,5.5929174,0.37366432,1.026425
O1_K8_sq_r24_c4.tif,O,O1,O1_K8_sq,24,4,9,0,0,58,0,0,0,12.450666,6.484542,0.061890572,0.9736838
O1_K8_sq_r24_c5.tif,O,O1,O1_K8_sq,24,5,7,0,3,70,0,0,0,8.271142,5.456505,0.36455056,0.98738486
O1_K8_sq_r24_c6.tif,O,O1,O1_K8_sq,24,6,3,0,1,83,0,0,0,3.5562816,5.0273414,0.14394772,1.0774761
O1_K8_sq_r24_c7.tif,O,O1,O1_K8_sq,24,7,4,0,2,64,0,0,0,5.651947,6.2143526,0.296559,1.0288177
O1_K8_sq_r24_c8.tif,O,O1,O1_K8_sq,24,8,2,0,6,88,0,0,0,2.3069172,4.5656466,0.56648815,1.0371184
O1_K8_sq_r24_c9.tif,O,O1,O1_K8_sq,24,9,1,0,9,125,1,2,2,0.9901221,3.265937,0.59225214,1.0520451
O1_K8_sq_r24_c10.tif,O,O1,O1_K8_sq,24,10,5,0,9,101,1,0,0,4.251037,3.8242173,0.6934918,0.9963028
O1_K8_sq_r24_c11.tif,O,O1,O1_K8_sq,24,11,5,0,14,131,0,0,0,3.2721798,2.9436407,0.8147568,0.9935582
O1_K8_sq_r24_c12.tif,O,O1,O1_K8_sq,24,12,1,0,14,105,0,2,2,1.1118585,3.6674867,1.0151068,0.9931247
O1_K8_sq_r24_c13.tif,O,O1,O1_K8_sq,24,13,4,0,11,67,0,0,0,4.8445263,5.326588,1.1692897,0.9228596
O1_K8_sq_r24_c14.tif,O,O1,O1_K8_sq,24,14,1,0,10,104,0,2,2,1.1593738,3.8242173,0.76649094,1.0257502
O1_K8_sq_r24_c15.tif,O,O1,O1_K8_sq,24,15,2,0,11,90,0,0,0,2.1531227,4.2612705,0.9354318,0.9898524
O1_K8_sq_r24_c16.tif,O,O1,O1_K8_sq,24,16,1,0,9,116,1,2,2,1.0597401,3.4955733,0.6338948,1.0452667
O1_K8_sq_r24_c17.tif,O,O1,O1_K8_sq,24,17,2,0,9,107,0,0,0,1.8839824,3.7286117,0.6761545,1.0288177
O1_K8_sq_r24_c22.tif,O,O1,O1_K8_sq,24,22,2,3,27,104,2,1,1,1.6382455,22.695896,1.7019906,0.86965775
O1_K8_sq_r24_c40.tif,O,O1,O1_K8_sq,24,40,0,2,21,101,2,1,1,0.35885382,17.755295,1.4573756,0.92513835
O1_K8_sq_r24_c41.tif,O,O1,O1_K8_sq,24,41,1,0,9,111,0,2,2,1.102819,3.6376698,0.6596629,1.0410725
O1_K8_sq_r24_c42.tif,O,O1,O1_K8_sq,24,42,3,0,1,60,0,0,0,4.795592,6.779294,0.19411133,1.0527437
O1_K8_sq_r23_c2.tif,O,O1,O1_K8_sq,23,2,6,0,2,84,0,0,0,6.253218,4.7599297,0.22715156,1.032381
O1_K8_sq_r23_c3.tif,O,O1,O1_K8_sq,23,3,5,0,0,62,0,0,0,7.2082806,6.484542,0.061890572,1.0402606
O1_K8_sq_r23_c8.tif,O,O1,O1_K8_sq,23,8,2,0,3,86,0,0,0,2.4309452,4.811112,0.32143167,1.0681797
O1_K8_sq_r23_c9.tif,O,O1,O1_K8_sq,23,9,7,0,0,112,0,0,0,5.6052365,3.6977966,0.03529297,1.0677716
O1_K8_sq_r23_c10.tif,O,O1,O1_K8_sq,23,10,5,0,5,94,0,0,0,4.6921825,4.22107,0.44315985,1.0238519
O1_K8_sq_r23_c11.tif,O,O1,O1_K8_sq,23,11,4,0,11,115,0,0,0,3.0828803,3.389647,0.7440934,1.0048916
O1_K8_sq_r23_c12.tif,O,O1,O1_K8_sq,23,12,1,0,18,145,1,2,2,0.817149,2.6953819,0.95184714,1.0066212
O1_K8_sq_r23_c13.tif,O,O1,O1_K8_sq,23,13,6,0,8,111,0,0,0,4.6283665,3.5230975,0.57163495,1.0082828
O1_K8_sq_r23_c14.tif,O,O1,O1_K8_sq,23,14,5,0,13,112,1,0,0,3.7679648,3.389647,0.873501,0.9787906
O1_K8_sq_r23_c15.tif,O,O1,O1_K8_sq,23,15,5,0,12,127,0,0,0,3.4066532,3.0646124,0.73124135,1.0029252
O1_K8_sq_r23_c16.tif,O,O1,O1_K8_sq,23,16,5,0,5,86,0,0,0,5.0752177,4.5656466,0.47933614,1.0136808
O1_K8_sq_r23_c17.tif,O,O1,O1_K8_sq,23,17,2,0,6,88,0,0,0,2.3069172,4.5656466,0.56648815,1.0371184
O1_K8_sq_r23_c18.tif,O,O1,O1_K8_sq,23,18,5,0,15,111,1,0,0,3.739634,3.364161,0.9953679,0.96279633
O1_K8_sq_r23_c19.tif,O,O1,O1_K8_sq,23,19,2,0,18,120,0,2,2,1.5920979,3.1509392,1.1127226,0.97456294
O1_K8_sq_r23_c20.tif,O,O1,O1_K8_sq,23,20,1,4,22,112,1,1,1,0.9620335,28.559578,1.3629093,0.9163146
O1_K8_sq_r23_c21.tif,O,O1,O1_K8_sq,23,21,3,1,18,165,2,1,1,1.674651,7.102118,0.83601385,1.0056512
O1_K8_sq_r23_c22.tif,O,O1,O1_K8_sq,23,22,1,1,23,114,2,1,1,0.9620335,9.519859,1.4234831,0.93260455
O1_K8_sq_r23_c40.tif,O,O1,O1_K8_sq,23,40,1,2,31,113,1,1,1,0.9103807,15.014544,1.8056262,0.87482417
O1_K8_sq_r23_c41.tif,O,O1,O1_K8_sq,23,41,2,0,32,125,1,2,2,1.4042104,2.7790895,1.7240944,0.89521843
O1_K8_sq_r23_c42.tif,O,O1,O1_K8_sq,23,42,2,0,3,109,0,0,0,1.9489473,3.8571844,0.25769952,1.0840949
O1_K8_sq_r22_c8.tif,O,O1,O1_K8_sq,22,8,3,0,0,79,0,0,0,3.7679648,5.326588,0.050838683,1.0869236
O1_K8_sq_r22_c9.tif,O,O1,O1_K8_sq,22,9,6,0,1,87,0,0,0,6.122943,4.6607647,0.13345154,1.0467621
O1_K8_sq_r22_c10.tif,O,O1,O1_K8_sq,22,10,4,0,5,118,0,0,0,3.1545753,3.4684758,0.36414686,1.0549693
O1_K8_sq_r22_c11.tif,O,O1,O1_K8_sq,22,11,3,0,12,125,0,0,0,2.228937,3.1509392,0.7518397,1.0150012
O1_K8_sq_r22_c12.tif,O,O1,O1_K8_sq,22,12,1,0,16,118,0,2,2,0.9901221,3.265937,1.0286484,0.9933653
O1_K8_sq_r22_c13.tif,O,O1,O1_K8_sq,22,13,6,0,9,100,1,0,0,5.023953,3.8242173,0.6934918,0.98648703
O1_K8_sq_r22_c14.tif,O,O1,O1_K8_sq,22,14,6,0,14,121,0,0,0,4.110507,3.1289048,0.86603516,0.9757789
O1_K8_sq_r22_c15.tif,O,O1,O1_K8_sq,22,15,2,3,15,154,1,1,1,1.2845335,17.795647,0.7521814,1.0081543
O1_K8_sq_r22_c16.tif,O,O1,O1_K8_sq,22,16,4,0,10,96,2,0,0,3.6333945,3.9949412,0.80070925,0.98951066
O1_K8_sq_r22_c17.tif,O,O1,O1_K8_sq,22,17,3,0,14,44,2,0,0,5.023953,7.102118,1.9657624,0.811205
O1_K8_sq_r22_c18.tif,O,O1,O1_K8_sq,22,18,2,0,14,81,1,0,0,2.2836149,4.5195293,1.2509397,0.9454392
O1_K8_sq_r22_c19.tif,O,O1,O1_K8_sq,22,19,4,0,4,86,0,0,0,4.2389603,4.6607647,0.40035462,1.0347991
O1_K8_sq_r22_c20.tif,O,O1,O1_K8_sq,22,20,3,0,19,139,1,0,0,1.9417733,2.74499,1.0217639,0.98287386
O1_K8_sq_r22_c21.tif,O,O1,O1_K8_sq,22,21,4,1,11,134,1,1,1,2.6772382,8.830922,0.6461864,1.016225
O1_K8_sq_r22_c22.tif,O,O1,O1_K8_sq,22,22,1,0,12,112,1,2,2,1.0680845,3.5230975,0.8406396,1.0173256
O1_K8_sq_r22_c34.tif,O,O1,O1_K8_sq,22,34,1,3,13,67,1,1,1,1.5772877,36.419,1.3407224,0.9013978
O1_K8_sq_r22_c40.tif,O,O1,O1_K8_sq,22,40,0,1,33,107,1,1,1,0.31619284,9.386715,2.00084,0.8633435
O1_K8_sq_r22_c41.tif,O,O1,O1_K8_sq,22,41,2,1,33,100,0,1,1,1.6382455,9.726813,2.0733342,0.83636945
O1_K8_sq_r22_c42.tif,O,O1,O1_K8_sq,22,42,1,0,22,131,1,2,2,0.8695304,2.8681629,1.2318604,0.9680824
O1_K8_sq_r22_c43.tif,O,O1,O1_K8_sq,22,43,3,0,1,50,0,0,0,5.651947,7.9898825,0.22877407,1.0356536
O1_K8_sq_r21_c9.tif,O,O1,O1_K8_sq,21,9,7,0,2,72,0,0,0,8.17149,5.3907638,0.257256,1.003162
O1_K8_sq_r21_c10.tif,O,O1,O1_K8_sq,21,10,4,0,1,105,0,0,0,3.6333945,3.9949412,0.114387035,1.0817966
O1_K8_sq_r21_c11.tif,O,O1,O1_K8_sq,21,11,4,0,9,90,1,0,0,3.875621,4.2612705,0.772748,0.9898524
O1_K8_sq_r21_c12.tif,O,O1,O1_K8_sq,21,12,1,0,13,125,1,2,2,0.9620335,3.1732864,0.8177456,1.0221997
O1_K8_sq_r21_c13.tif,O,O1,O1_K8_sq,21,13,2,0,6,110,1,0,0,1.8839824,3.7286117,0.462632,1.0575289
O1_K8_sq_r21_c14.tif,O,O1,O1_K8_sq,21,14,4,0,10,120,0,0,0,2.9922075,3.2899516,0.6594076,1.0175583
O1_K8_sq_r21_c15.tif,O,O1,O1_K8_sq,21,15,4,0,12,115,1,0,0,3.059701,3.364161,0.802716,0.9973361
O1_K8_sq_r21_c16.tif,O,O1,O1_K8_sq,21,16,1,0,25,159,2,2,2,0.7253836,2.392692,1.1646681,0.9795582
O1_K8_sq_r21_c17.tif,O,O1,O1_K8_sq,21,17,3,0,7,129,1,0,0,2.244745,3.1732864,0.45430312,1.0547799
O1_K8_sq_r21_c18.tif,O,O1,O1_K8_sq,21,18,2,0,10,90,1,0,0,2.173826,4.302244,0.86230224,0.9993702
O1_K8_sq_r21_c19.tif,O,O1,O1_K8_sq,21,19,1,0,7,37,0,1,1,2.8861008,9.519859,1.3629093,0.9163146
O1_K8_sq_r21_c20.tif,O,O1,O1_K8_sq,21,20,5,0,15,118,1,0,0,3.5526526,3.195953,0.9455995,0.97207886
O1_K8_sq_r21_c21.tif,O,O1,O1_K8_sq,21,21,5,0,16,128,1,0,0,3.29385,2.963135,0.933277,0.9773213
O1_K8_sq_r21_c22.tif,O,O1,O1_K8_sq,21,22,3,0,14,117,2,0,0,2.3272724,3.2899516,0.9106105,0.99222493
O1_K8_sq_r21_c23.tif,O,O1,O1_K8_sq,21,23,4,0,23,114,1,0,0,2.8457358,3.1289048,1.4035742,0.91956115
O1_K8_sq_r21_c24.tif,O,O1,O1_K8_sq,21,24,1,2,28,121,1,1,1,0.8808229,14.527059,1.5806209,0.9060804
O1_K8_sq_r21_c33.tif,O,O1,O1_K8_sq,21,33,0,1,13,95,1,1,1,0.40734756,12.092794,1.0387579,0.98807883
O1_K8_sq_r21_c34.tif,O,O1,O1_K8_sq,21,34,0,1,22,100,1,1,1,0.36172464,10.738401,1.5373619,0.9233519
O1_K8_sq_r21_c39.tif,O,O1,O1_K8_sq,21,39,0,0,25,101,0,2,2,0.3532467,3.4955733,1.7015071,0.91068304
O1_K8_sq_r21_c40.tif,O,O1,O1_K8_sq,21,40,1,0,27,102,1,2,2,1.0276268,3.389647,1.7793539,0.89178693
O1_K8_sq_r21_c41.tif,O,O1,O1_K8_sq,21,41,0,0,26,125,1,2,2,0.29552665,2.9244013,1.479306,0.9420273
O1_K8_sq_r21_c42.tif,O,O1,O1_K8_sq,21,42,3,0,14,113,0,0,0,2.397796,3.389647,0.93820477,0.98749095
O1_K8_sq_r20_c11.tif,O,O1,O1_K8_sq,20,11,3,0,4,81,0,0,0,3.5167673,4.9714823,0.42704493,1.039983
O1_K8_sq_r20_c12.tif,O,O1,O1_K8_sq,20,12,1,0,7,92,1,2,2,1.32987,4.386602,0.6280073,1.0414844
O1_K8_sq_r20_c13.tif,O,O1,O1_K8_sq,20,13,4,0,5,113,1,0,0,3.2817757,3.6083338,0.37883016,1.0512
O1_K8_sq_r20_c14.tif,O,O1,O1_K8_sq,20,14,6,0,9,111,0,0,0,4.592207,3.4955733,0.6338948,1.0004056
O1_K8_sq_r20_c15.tif,O,O1,O1_K8_sq,20,15,5,0,6,93,1,0,0,4.6921825,4.22107,0.52373433,1.0130174
O1_K8_sq_r20_c16.tif,O,O1,O1_K8_sq,20,16,1,0,17,132,1,2,2,0.89241266,2.9436407,0.98332715,1.0011139
O1_K8_sq_r20_c17.tif,O,O1,O1_K8_sq,20,17,1,0,6,99,1,2,2,1.2559882,4.142902,0.5140356,1.0580605
O1_K8_sq_r20_c19.tif,O,O1,O1_K8_sq,20,19,3,0,8,87,1,0,0,3.1650903,4.474334,0.7259764,1.0048916
O1_K8_sq_r20_c23.tif,O,O1,O1_K8_sq,20,23,2,0,10,102,1,0,0,1.9489473,3.8571844,0.7730985,1.0147921
O1_K8_sq_r20_c24.tif,O,O1,O1_K8_sq,20,24,0,2,19,120,1,1,1,0.31619284,15.644525,1.1646681,0.96774775
O1_K8_sq_r20_c25.tif,O,O1,O1_K8_sq,20,25,2,2,9,119,2,1,1,1.6871483,16.695276,0.6055115,1.0241753
O1_K8_sq_r20_c31.tif,O,O1,O1_K8_sq,20,31,2,3,28,104,2,1,1,1.6264597,22.532616,1.7511914,0.86340123
O1_K8_sq_r20_c34.tif,O,O1,O1_K8_sq,20,34,1,1,10,58,1,1,1,1.8839824,18.643059,1.2455477,0.93311363
O1_K8_sq_r20_c39.tif,O,O1,O1_K8_sq,20,39,1,0,21,114,1,2,2,0.98294735,3.242271,1.3306472,0.9528786
O1_K8_sq_r20_c40.tif,O,O1,O1_K8_sq,20,40,6,1,21,117,1,0,0,3.9986565,9.131293,1.249179,0.91797686
O1_K8_sq_r20_c41.tif,O,O1,O1_K8_sq,20,41,2,0,13,117,1,0,0,1.6871483,3.339055,0.8604637,1.0070343
O1_K8_sq_r20_c42.tif,O,O1,O1_K8_sq,20,42,2,0,7,75,0,0,0,2.6288128,5.202714,0.7448458,1.0082302
O1_K8_sq_r20_c43.tif,O,O1,O1_K8_sq,20,43,2,0,11,92,0,0,0,2.1128774,4.1816206,0.91794705,0.99281687
O1_K8_sq_r19_c12.tif,O,O1,O1_K8_sq,19,12,5,0,0,67,0,0,0,6.7212343,6.046397,0.057708777,1.0475705
O1_K8_sq_r19_c13.tif,O,O1,O1_K8_sq,19,13,2,0,3,114,0,0,0,1.8684123,3.6977966,0.24705079,1.0867542
O1_K8_sq_r19_c14.tif,O,O1,O1_K8_sq,19,14,7,0,3,98,0,0,0,6.1657605,4.0675764,0.27175587,1.0283825
O1_K8_sq_r19_c15.tif,O,O1,O1_K8_sq,19,15,4,0,11,166,0,0,0,2.223717,2.444991,0.53672314,1.044899
O1_K8_sq_r19_c16.tif,O,O1,O1_K8_sq,19,16,6,0,5,90,1,0,0,5.7068205,4.3440137,0.4560674,1.0090729
O1_K8_sq_r19_c17.tif,O,O1,O1_K8_sq,19,17,3,0,8,124,1,0,0,2.3102849,3.265937,0.5299098,1.0436622
O1_K8_sq_r19_c18.tif,O,O1,O1_K8_sq,19,18,2,0,15,156,2,2,2,1.2918737,2.5567622,0.7564796,1.0270402
O1_K8_sq_r19_c19.tif,O,O1,O1_K8_sq,19,19,3,0,12,169,1,0,0,1.7016616,2.405556,0.57398516,1.0465692
O1_K8_sq_r19_c24.tif,O,O1,O1_K8_sq,19,24,1,1,14,103,1,1,1,1.1210474,11.0933895,1.0234962,0.9823498
O1_K8_sq_r19_c25.tif,O,O1,O1_K8_sq,19,25,2,0,26,95,1,2,2,1.8086231,3.5794673,1.8106705,0.8774139
O1_K8_sq_r19_c26.tif,O,O1,O1_K8_sq,19,26,0,0,19,115,1,2,2,0.3324675,3.2899516,1.2246141,0.97533596
O1_K8_sq_r19_c27.tif,O,O1,O1_K8_sq,19,27,2,0,25,119,1,2,2,1.5275532,3.0231986,1.4715737,0.9272938
O1_K8_sq_r19_c28.tif,O,O1,O1_K8_sq,19,28,0,0,18,89,0,2,2,0.4148218,4.104893,1.4496021,0.9429913
O1_K8_sq_r19_c29.tif,O,O1,O1_K8_sq,19,29,3,0,16,80,2,0,0,3.133753,4.4300337,1.3952953,0.9153468
O1_K8_sq_r19_c30.tif,O,O1,O1_K8_sq,19,30,3,1,19,95,1,1,1,2.6375754,11.185835,1.387896,0.9139729
O1_K8_sq_r19_c31.tif,O,O1,O1_K8_sq,19,31,2,1,21,73,1,1,1,2.2836149,13.558588,1.8548416,0.8526353
O1_K8_sq_r19_c38.tif,O,O1,O1_K8_sq,19,38,0,1,11,73,1,1,1,0.5197193,15.428738,1.1289693,0.97024024
O1_K8_sq_r19_c39.tif,O,O1,O1_K8_sq,19,39,0,0,17,68,1,1,1,0.5197193,5.1429124,1.7179968,0.90423745
O1_K8_sq_r19_c40.tif,O,O1,O1_K8_sq,19,40,2,0,23,111,0,2,2,1.6382455,3.242271,1.4544284,0.92791235
O1_K8_sq_r19_c41.tif,O,O1,O1_K8_sq,19,41,1,0,35,133,0,2,2,0.79325575,2.6165695,1.7731105,0.89659506
O1_K8_sq_r19_c42.tif,O,O1,O1_K8_sq,19,42,0,1,50,122,1,1,1,0.25837472,7.6702867,2.4646592,0.8039133
O1_K8_sq_r19_c43.tif,O,O1,O1_K8_sq,19,43,3,5,41,116,1,1,1,1.8952638,29.471663,2.122439,0.80116254
O1_K8_sq_r19_c44.tif,O,O1,O1_K8_sq,19,44,0,0,14,98,0,1,1,0.39662787,3.9248543,1.0863425,0.99229896
O1_K8_sq_r18_c13.tif,O,O1,O1_K8_sq,18,13,3,0,5,58,0,0,0,4.654545,6.579903,0.690808,0.98800266
O1_K8_sq_r18_c14.tif,O,O1,O1_K8_sq,18,14,5,0,1,54,0,0,0,8.022119,7.2166677,0.20663464,1.0095224
O1_K8_sq_r18_c15.tif,O,O1,O1_K8_sq,18,15,4,0,2,61,1,0,0,5.897684,6.484542,0.30945283,1.0236163
O1_K8_sq_r18_c16.tif,O,O1,O1_K8_sq,18,16,5,0,4,114,0,0,0,3.9789708,3.5794673,0.30747235,1.051978
O1_K8_sq_r18_c17.tif,O,O1,O1_K8_sq,18,17,3,0,7,124,0,0,0,2.3272724,3.2899516,0.47100544,1.0513362
O1_K8_sq_r18_c18.tif,O,O1,O1_K8_sq,18,18,1,0,9,78,0,2,2,1.5071859,4.9714823,0.9015393,1.0017015
O1_K8_sq_r18_c19.tif,O,O1,O1_K8_sq,18,19,4,0,16,126,1,0,0,2.7495959,3.0231986,0.9521948,0.98161227
O1_K8_sq_r18_c20.tif,O,O1,O1_K8_sq,18,20,0,1,17,146,1,1,1,0.27238297,8.086145,0.90039593,1.0135396
O1_K8_sq_r18_c21.tif,O,O1,O1_K8_sq,18,21,0,0,15,109,1,2,2,0.35885382,3.551059,1.0506661,0.99805564
O1_K8_sq_r18_c23.tif,O,O1,O1_K8_sq,18,23,0,1,18,140,1,1,1,0.2808421,8.337269,0.9814076,1.0022167
O1_K8_sq_r18_c24.tif,O,O1,O1_K8_sq,18,24,0,0,24,130,1,2,2,0.28984344,2.8681629,1.341359,0.96072054
O1_K8_sq_r18_c25.tif,O,O1,O1_K8_sq,18,25,0,1,21,74,0,1,1,0.46138343,13.69694,1.8737686,0.87305456
O1_K8_sq_r18_c26.tif,O,O1,O1_K8_sq,18,26,2,4,22,74,1,1,1,2.173826,38.7202,1.8477906,0.822686
O1_K8_sq_r18_c27.tif,O,O1,O1_K8_sq,18,27,4,0,14,107,1,0,0,3.2042537,3.5230975,0.97514194,0.97211117
O1_K8_sq_r18_c28.tif,O,O1,O1_K8_sq,18,28,1,0,12,66,1,2,2,1.674651,5.523869,1.3180399,0.94286126
O1_K8_sq_r18_c29.tif,O,O1,O1_K8_sq,18,29,2,0,20,125,0,2,2,1.5173012,3.0029087,1.1750901,0.96731657
O1_K8_sq_r18_c30.tif,O,O1,O1_K8_sq,18,30,0,4,14,128,2,1,1,0.30551067,27.208788,0.83677727,0.9971318
O1_K8_sq_r18_c40.tif,O,O1,O1_K8_sq,18,40,0,0,19,133,1,2,2,0.29360765,2.9054117,1.0814774,0.9955698
O1_K8_sq_r18_c41.tif,O,O1,O1_K8_sq,18,41,2,0,18,110,1,2,2,1.7127113,3.389647,1.1970199,0.9613898
O1_K8_sq_r18_c42.tif,O,O1,O1_K8_sq,18,42,1,2,46,113,1,1,1,0.82711416,13.641262,2.4216573,0.79480976
O1_K8_sq_r18_c43.tif,O,O1,O1_K8_sq,18,43,0,3,59,103,0,1,1,0.27075198,18.754694,3.0430148,0.71176237
O1_K8_sq_r18_c44.tif,O,O1,O1_K8_sq,18,44,1,0,42,68,0,2,2,1.2004136,3.9595876,3.212285,0.6961828
O1_K8_sq_r17_c15.tif,O,O1,O1_K8_sq,17,15,4,0,1,57,0,0,0,6.3584404,6.9911466,0.20017731,1.0318084
O1_K8_sq_r17_c16.tif,O,O1,O1_K8_sq,17,16,5,0,4,107,0,0,0,4.2150116,3.7918084,0.32571223,1.0462552
O1_K8_sq_r17_c17.tif,O,O1,O1_K8_sq,17,17,6,0,7,89,1,0,0,5.651947,4.302244,0.6159302,0.9883275
O1_K8_sq_r17_c18.tif,O,O1,O1_K8_sq,17,18,3,0,11,109,1,0,0,2.5320723,3.5794673,0.78576267,1.0060401
O1_K8_sq_r17_c19.tif,O,O1,O1_K8_sq,17,19,5,0,11,93,0,0,0,4.480823,4.0309315,0.88486785,0.967386
