patch_df_cortex_cell
patch name;p value;Split;rIdx;cIdx;x_min;x_max;y_min;y_max;BC;CD11b+;DC (CD11c+);DN3;Endo;Fb (PDPN+, ERTR7+);Fb (PDPN+, ERTR7-);Fb (PDPN-, ERTR7+);ICOS+;ISP8;MP;Postsel DP (CD69+);Postsel DP (CD69-);Presel DP;SP4 (CD69+);SP4 (CD69-);SP4 (Helios+);SP8 (CD69+);SP8 (CD69-);T-reg;TEC (PDPN+);cDC1 (XCR1+);cDC2 (SIRPa+);cTEC hi (Ly51+);cTEC hi (Ly51-);cTEC lo (Ly51+);cTEC lo (Ly51-);gd-TC (PD1+);gd-TC (PD1-);mTEC (Aire+);mTEC (CD49f+);mTEC (K10+);mTEC (Ly6g+);mTEC (PIGR+);mTEC hi (K14+, CD86+);mTEC hi (K14+, CD86-);mTEC hi (K8+, CD86+);mTEC hi (K8+, CD86-);mTEC lo (K14+);mTEC lo (K8+);pDCs (PDCA1+);n_cells_total;age;white_pixel_count;base
O1_K8_sq_r30_c7.tif;0.38;O1;30;7;12693;12893;3600;3800;1;0;0;2;2;2;0;2;0;2;0;1;22;301;0;0;0;0;0;0;1;0;0;6;10;8;38;0;0;0;0;0;0;0;0;1;0;0;0;0;0;399;O;12167;O1_K8_sq
O1_K8_sq_r30_c8.tif;0.2299999999999999;O1;30;8;12893;13093;3600;3800;0;0;0;6;0;4;0;10;0;1;0;0;36;275;0;0;0;0;0;0;1;0;0;4;2;4;48;0;0;0;0;0;0;0;0;1;0;0;4;0;0;396;O;12862;O1_K8_sq
O1_K8_sq_r30_c10.tif;0.3399999999999999;O1;30;10;13293;13493;3600;3800;0;0;0;9;6;0;0;8;0;1;3;0;25;225;0;0;0;0;0;1;2;0;0;9;6;13;31;0;1;0;0;0;0;0;0;0;0;0;1;0;0;341;O;12740;O1_K8_sq
O1_K8_sq_r30_c13.tif;0.6;O1;30;13;13893;14093;3600;3800;0;0;0;6;8;3;2;12;0;1;3;1;40;246;0;0;0;0;0;0;1;0;0;12;5;13;23;0;0;0;0;0;1;0;0;0;0;0;2;0;0;379;O;10009;O1_K8_sq
O1_K8_sq_r30_c14.tif;0.86;O1;30;14;14093;14293;3600;3800;1;0;0;3;0;0;0;3;1;1;0;0;37;305;0;0;0;0;0;2;0;0;0;6;6;2;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;418;O;9724;O1_K8_sq
O1_K8_sq_r30_c15.tif;0.93;O1;30;15;14293;14493;3600;3800;0;3;0;3;0;0;0;0;2;1;1;1;22;291;0;0;0;0;0;0;0;0;0;2;7;3;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385;O;11905;O1_K8_sq
O1_K8_sq_r30_c21.tif;0.86;O1;30;21;15493;15693;3600;3800;0;2;0;3;4;2;0;6;0;1;1;2;42;266;0;0;0;0;0;3;0;0;0;6;11;8;37;0;1;0;0;0;0;0;0;0;0;0;0;0;0;395;O;9733;O1_K8_sq
O1_K8_sq_r30_c22.tif;0.83;O1;30;22;15693;15893;3600;3800;0;1;0;3;1;3;2;0;0;0;1;0;30;305;0;0;0;0;0;0;2;0;1;13;3;3;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408;O;9512;O1_K8_sq
O1_K8_sq_r30_c23.tif;0.71;O1;30;23;15893;16093;3600;3800;1;1;0;9;2;3;1;9;0;2;1;0;19;243;0;0;0;0;0;1;0;0;0;3;2;11;38;1;0;0;0;0;0;0;0;0;0;0;4;0;0;351;O;9903;O1_K8_sq
O1_K8_sq_r30_c24.tif;0.18;O1;30;24;16093;16293;3600;3800;0;0;0;3;1;9;1;11;0;2;2;0;10;169;0;0;0;0;0;0;2;0;1;9;3;9;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;O;15056;O1_K8_sq
O1_K8_sq_r30_c25.tif;0.93;O1;30;25;16293;16493;3600;3800;0;0;0;0;0;0;0;0;0;4;3;0;27;299;0;0;0;0;0;0;0;0;0;3;17;3;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394;O;8850;O1_K8_sq
O1_K8_sq_r30_c26.tif;0.94;O1;30;26;16493;16693;3600;3800;0;0;0;1;12;0;0;17;0;1;1;0;24;266;0;0;0;0;0;0;0;0;0;0;5;0;44;0;2;0;0;0;0;0;0;0;0;0;9;0;0;382;O;9500;O1_K8_sq
O1_K8_sq_r30_c32.tif;0.71;O1;30;32;17693;17893;3600;3800;0;2;0;0;0;0;0;0;0;2;1;5;56;274;0;0;0;0;0;1;0;0;0;0;11;0;52;0;1;0;0;0;0;0;0;0;0;0;0;0;0;405;O;11990;O1_K8_sq
O1_K8_sq_r30_c35.tif;0.63;O1;30;35;18293;18493;3600;3800;1;3;0;0;3;1;0;13;0;1;2;4;48;219;0;0;0;0;0;1;2;0;0;2;9;1;47;0;0;0;0;0;0;0;0;0;0;0;1;0;0;358;O;9188;O1_K8_sq
O1_K8_sq_r30_c36.tif;0.5800000000000001;O1;30;36;18493;18693;3600;3800;2;2;0;2;3;3;0;1;0;3;1;2;38;263;0;0;0;0;0;0;0;0;0;1;7;0;53;1;1;0;0;0;0;0;0;0;0;0;1;0;0;384;O;10688;O1_K8_sq
O1_K8_sq_r30_c37.tif;0.63;O1;30;37;18693;18893;3600;3800;0;0;1;5;4;1;0;8;1;3;0;0;26;204;0;0;0;0;0;0;0;0;1;11;5;14;29;0;2;0;0;0;0;0;0;0;0;0;3;0;0;318;O;8547;O1_K8_sq
O1_K8_sq_r30_c38.tif;0.84;O1;30;38;18893;19093;3600;3800;0;1;0;4;5;0;0;7;0;0;3;0;39;232;0;0;0;0;0;0;0;0;1;6;11;4;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;350;O;9110;O1_K8_sq
O1_K8_sq_r30_c39.tif;0.5700000000000001;O1;30;39;19093;19293;3600;3800;0;3;1;2;2;2;0;2;0;1;1;0;32;228;0;0;0;0;0;0;1;0;1;5;11;1;40;0;1;0;0;0;0;0;0;0;0;0;1;0;0;335;O;9264;O1_K8_sq
O1_K8_sq_r30_c40.tif;0.95;O1;30;40;19293;19493;3600;3800;0;1;1;1;4;0;0;4;0;3;0;0;36;237;0;0;0;0;0;0;0;0;0;1;17;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;O;11059;O1_K8_sq
O1_K8_sq_r29_c2.tif;0.39;O1;29;2;11693;11893;3800;4000;0;0;1;11;3;5;0;2;0;1;0;0;4;162;0;0;0;0;0;1;12;0;1;2;4;0;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;246;O;7889;O1_K8_sq
O1_K8_sq_r29_c3.tif;0.88;O1;29;3;11893;12093;3800;4000;0;0;0;9;0;0;0;0;0;2;1;0;13;284;0;0;0;0;0;0;0;0;0;4;6;11;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;O;12017;O1_K8_sq
O1_K8_sq_r29_c4.tif;0.86;O1;29;4;12093;12293;3800;4000;0;0;3;4;1;0;0;1;0;1;2;0;28;300;0;0;0;0;0;1;0;0;0;0;7;4;52;0;0;0;0;0;0;0;0;1;0;0;0;0;0;405;O;11770;O1_K8_sq
O1_K8_sq_r29_c5.tif;0.37;O1;29;5;12293;12493;3800;4000;1;0;1;0;7;14;0;6;0;0;4;0;31;168;23;6;0;0;0;1;1;0;1;0;16;0;32;4;1;0;0;0;0;0;1;3;1;2;1;3;0;328;O;11707;O1_K8_sq
O1_K8_sq_r29_c6.tif;0.27;O1;29;6;12493;12693;3800;4000;1;1;0;2;4;0;0;10;1;1;2;1;23;150;12;18;0;0;1;2;5;1;2;2;17;0;25;5;2;0;0;0;0;0;0;1;8;11;0;0;0;308;O;13052;O1_K8_sq
O1_K8_sq_r29_c23.tif;0.49;O1;29;23;15893;16093;3800;4000;1;3;0;3;4;3;0;10;0;1;2;0;23;278;0;0;0;0;0;0;1;0;0;5;7;7;38;0;1;0;0;0;0;0;0;0;0;0;3;0;0;390;O;9142;O1_K8_sq
O1_K8_sq_r29_c24.tif;0.2199999999999999;O1;29;24;16093;16293;3800;4000;2;0;0;1;9;7;0;17;1;0;2;0;24;185;0;0;0;0;0;0;1;1;0;10;11;9;33;2;1;0;0;0;0;0;0;0;0;0;0;0;0;316;O;13902;O1_K8_sq
O1_K8_sq_r29_c25.tif;0.2099999999999999;O1;29;25;16293;16493;3800;4000;1;0;0;1;6;2;1;7;0;2;3;0;19;300;0;0;0;0;0;0;0;0;0;3;13;0;40;0;0;0;0;0;0;0;0;0;0;0;1;0;0;399;O;7468;O1_K8_sq
O1_K8_sq_r29_c26.tif;0.6;O1;29;26;16493;16693;3800;4000;1;2;1;2;2;1;3;3;0;2;1;1;25;245;0;0;0;0;0;1;2;0;0;2;9;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354;O;11293;O1_K8_sq
O1_K8_sq_r29_c27.tif;0.0;O1;29;27;16693;16893;3800;4000;1;0;0;1;21;0;0;28;1;1;0;1;7;172;0;0;0;0;0;2;0;2;1;1;23;0;32;1;1;1;0;0;0;0;0;0;0;0;0;0;0;297;O;13417;O1_K8_sq
O1_K8_sq_r29_c32.tif;0.71;O1;29;32;17693;17893;3800;4000;1;2;0;0;7;0;1;1;1;4;2;1;34;287;0;0;0;0;0;2;4;0;0;0;4;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;O;11227;O1_K8_sq
O1_K8_sq_r29_c33.tif;0.1999999999999999;O1;29;33;17893;18093;3800;4000;1;0;0;0;13;1;1;23;0;1;1;1;39;234;0;0;0;0;0;0;0;0;0;1;16;3;43;0;2;0;0;0;0;0;0;1;0;0;0;0;0;381;O;13067;O1_K8_sq
O1_K8_sq_r29_c34.tif;1.0;O1;29;34;18093;18293;3800;4000;2;0;1;0;21;2;2;28;0;4;3;2;34;211;0;0;0;0;0;0;2;0;0;0;11;0;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;373;O;10735;O1_K8_sq
O1_K8_sq_r29_c35.tif;0.62;O1;29;35;18293;18493;3800;4000;0;0;0;1;1;2;1;1;0;2;4;0;42;264;0;0;0;0;0;1;2;0;1;0;8;1;49;0;0;0;0;0;0;0;0;0;0;0;3;0;0;383;O;8768;O1_K8_sq
O1_K8_sq_r29_c36.tif;0.81;O1;29;36;18493;18693;3800;4000;0;1;0;2;8;0;0;4;0;3;2;2;25;250;0;0;0;0;0;1;4;2;0;2;9;5;46;0;0;0;0;0;0;0;0;0;0;0;2;0;0;368;O;9902;O1_K8_sq
O1_K8_sq_r29_c37.tif;0.61;O1;29;37;18693;18893;3800;4000;2;3;1;3;1;1;0;2;0;1;1;0;48;271;0;0;0;0;0;1;1;0;0;1;8;0;49;1;0;0;0;0;0;0;0;0;0;0;2;0;0;397;O;9273;O1_K8_sq
O1_K8_sq_r29_c38.tif;0.86;O1;29;38;18893;19093;3800;4000;0;1;0;4;6;2;0;10;0;0;3;1;33;265;0;0;0;0;0;2;0;1;1;2;16;1;39;0;1;0;0;0;0;0;0;1;0;0;1;0;0;390;O;10380;O1_K8_sq
O1_K8_sq_r29_c39.tif;0.16;O1;29;39;19093;19293;3800;4000;0;1;0;4;3;1;0;3;0;1;1;0;25;252;0;0;0;0;0;0;0;0;0;0;14;0;47;0;2;0;0;0;0;0;0;0;0;0;2;0;0;356;O;12577;O1_K8_sq
O1_K8_sq_r29_c40.tif;0.91;O1;29;40;19293;19493;3800;4000;1;0;0;4;5;8;2;8;0;0;0;0;8;145;0;0;0;0;0;0;1;0;1;0;8;2;53;0;0;0;0;0;0;0;0;0;0;0;1;0;0;247;O;12156;O1_K8_sq
O1_K8_sq_r28_c2.tif;0.03;O1;28;2;11693;11893;4000;4200;0;0;1;13;0;0;0;0;0;2;1;0;3;265;0;0;0;0;0;0;0;0;0;10;10;9;31;0;2;0;0;0;0;0;0;0;0;0;3;0;0;350;O;14719;O1_K8_sq
O1_K8_sq_r28_c3.tif;0.97;O1;28;3;11893;12093;4000;4200;0;0;0;10;3;2;0;3;0;1;1;0;10;306;0;0;0;0;0;0;0;0;0;0;13;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;392;O;10282;O1_K8_sq
O1_K8_sq_r28_c4.tif;0.0;O1;28;4;12093;12293;4000;4200;0;0;0;2;5;0;0;9;0;0;3;0;42;312;0;0;0;0;0;1;0;0;1;0;1;0;62;0;0;0;0;0;0;0;0;0;0;0;4;0;0;442;O;17223;O1_K8_sq
O1_K8_sq_r28_c5.tif;0.0;O1;28;5;12293;12493;4000;4200;0;1;0;1;1;1;0;10;1;2;4;4;38;170;23;13;1;0;0;3;7;1;1;0;9;0;35;2;2;0;1;0;0;0;1;4;0;4;4;3;0;347;O;15670;O1_K8_sq
O1_K8_sq_r28_c6.tif;0.42;O1;28;6;12493;12693;4000;4200;1;0;1;4;2;3;0;5;0;0;2;4;24;125;21;22;1;4;1;2;2;0;2;5;9;3;12;1;2;0;0;0;0;0;0;2;16;10;4;1;0;291;O;11631;O1_K8_sq
O1_K8_sq_r28_c23.tif;0.55;O1;28;23;15893;16093;4000;4200;0;3;0;8;9;3;2;10;1;0;3;2;32;265;0;0;0;0;0;0;0;0;0;5;5;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;393;O;7868;O1_K8_sq
O1_K8_sq_r28_c24.tif;0.14;O1;28;24;16093;16293;4000;4200;3;2;0;1;4;1;0;6;1;1;1;0;39;246;0;0;0;0;0;1;0;0;0;17;4;15;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371;O;11812;O1_K8_sq
O1_K8_sq_r28_c25.tif;0.98;O1;28;25;16293;16493;4000;4200;1;2;0;1;1;0;2;0;1;0;2;5;55;292;0;0;0;0;0;0;1;0;0;6;12;8;32;1;1;0;0;0;0;0;0;0;0;0;0;0;0;423;O;9051;O1_K8_sq
O1_K8_sq_r28_c26.tif;0.56;O1;28;26;16493;16693;4000;4200;1;3;2;0;2;0;0;5;1;3;2;4;41;241;0;0;0;0;0;3;0;0;0;3;23;1;37;1;2;0;0;0;0;0;0;0;0;0;0;0;0;375;O;11367;O1_K8_sq
O1_K8_sq_r28_c31.tif;0.26;O1;28;31;17493;17693;4000;4200;1;5;0;2;1;1;1;4;1;2;0;6;57;267;0;0;0;0;0;2;1;2;0;6;18;7;32;1;0;0;0;0;0;0;0;0;0;0;1;0;0;418;O;8850;O1_K8_sq
O1_K8_sq_r28_c32.tif;0.89;O1;28;32;17693;17893;4000;4200;1;2;0;1;7;1;1;8;0;6;3;1;23;290;0;0;0;0;0;0;2;0;0;3;6;7;39;2;1;0;0;2;0;0;0;0;0;0;4;0;0;410;O;9675;O1_K8_sq
O1_K8_sq_r28_c33.tif;0.96;O1;28;33;17893;18093;4000;4200;1;1;0;4;1;0;0;3;0;2;3;0;27;296;0;0;0;0;0;1;0;1;0;0;6;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394;O;8195;O1_K8_sq
O1_K8_sq_r28_c34.tif;0.85;O1;28;34;18093;18293;4000;4200;1;4;1;0;0;1;0;6;0;2;1;5;43;248;2;3;0;0;1;1;0;0;0;1;8;0;49;0;1;1;0;0;0;0;0;1;0;2;0;1;0;383;O;9922;O1_K8_sq
O1_K8_sq_r28_c35.tif;0.86;O1;28;35;18293;18493;4000;4200;2;5;0;0;4;0;2;3;1;1;4;4;45;184;14;6;1;0;1;2;0;0;0;0;14;0;36;1;0;2;1;0;0;0;0;4;0;5;0;1;0;343;O;9365;O1_K8_sq
O1_K8_sq_r28_c36.tif;0.3;O1;28;36;18493;18693;4000;4200;1;2;0;0;7;2;1;0;0;0;2;1;50;274;0;0;0;0;0;0;3;1;0;0;7;0;50;1;0;0;0;0;0;0;0;0;0;0;2;0;0;404;O;7586;O1_K8_sq
O1_K8_sq_r28_c37.tif;0.63;O1;28;37;18693;18893;4000;4200;1;4;0;1;6;1;0;13;0;4;2;1;22;273;0;0;0;0;0;0;2;0;0;3;15;0;38;1;2;0;0;0;0;0;0;0;0;0;7;0;0;396;O;8875;O1_K8_sq
O1_K8_sq_r28_c38.tif;0.65;O1;28;38;18893;19093;4000;4200;0;0;0;2;2;1;0;2;0;1;2;1;31;241;0;0;0;0;0;0;1;0;1;2;5;4;47;1;1;0;0;0;0;0;0;0;0;0;2;0;0;347;O;9903;O1_K8_sq
O1_K8_sq_r28_c39.tif;0.47;O1;28;39;19093;19293;4000;4200;0;1;0;3;8;2;0;12;0;1;0;0;12;152;0;0;0;0;0;0;3;0;0;2;4;5;44;0;1;0;0;0;0;0;0;0;0;0;0;0;0;250;O;10536;O1_K8_sq
O1_K8_sq_r28_c40.tif;0.12;O1;28;40;19293;19493;4000;4200;0;0;0;4;3;8;1;2;0;0;0;0;6;144;0;0;0;0;0;0;2;0;0;1;1;1;59;0;1;0;0;0;0;0;0;0;0;0;0;0;0;233;O;12953;O1_K8_sq
O1_K8_sq_r28_c41.tif;0.05;O1;28;41;19493;19693;4000;4200;0;0;0;3;3;0;0;7;0;0;0;0;5;138;0;0;0;0;0;1;0;0;0;6;14;3;38;0;0;0;0;0;0;0;0;1;0;0;1;0;0;220;O;14610;O1_K8_sq
O1_K8_sq_r27_c1.tif;0.75;O1;27;1;11493;11693;4200;4400;0;0;1;8;0;1;0;0;0;1;0;0;11;196;0;0;0;0;0;0;2;2;1;6;4;1;42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;277;O;9539;O1_K8_sq
O1_K8_sq_r27_c2.tif;0.8200000000000001;O1;27;2;11693;11893;4200;4400;0;0;0;8;0;0;0;0;0;2;3;0;11;284;0;0;0;0;0;0;0;0;0;3;1;2;54;0;0;0;0;1;0;0;0;0;0;0;0;0;0;369;O;11145;O1_K8_sq
O1_K8_sq_r27_c3.tif;0.83;O1;27;3;11893;12093;4200;4400;0;0;0;9;7;4;0;14;0;1;2;0;26;258;0;0;0;0;0;1;0;1;0;0;2;1;52;0;0;0;0;0;0;0;0;0;0;0;4;0;0;382;O;11104;O1_K8_sq
O1_K8_sq_r27_c4.tif;0.99;O1;27;4;12093;12293;4200;4400;0;0;0;4;3;3;0;9;0;0;4;0;24;249;0;0;0;0;0;1;0;1;0;5;2;4;48;1;0;0;0;0;0;0;0;0;0;0;4;0;0;362;O;12168;O1_K8_sq
O1_K8_sq_r27_c5.tif;0.49;O1;27;5;12293;12493;4200;4400;0;0;1;12;5;4;1;12;0;0;2;1;33;230;0;0;0;0;0;0;0;0;0;3;5;0;46;0;0;0;0;0;0;0;0;0;0;0;3;0;0;358;O;10865;O1_K8_sq
O1_K8_sq_r27_c6.tif;0.71;O1;27;6;12493;12693;4200;4400;0;1;0;9;6;8;0;23;0;0;0;0;12;168;0;0;0;0;0;0;1;0;0;1;15;4;30;1;1;0;0;0;3;0;0;0;0;0;8;0;0;291;O;13491;O1_K8_sq
O1_K8_sq_r27_c7.tif;0.1099999999999999;O1;27;7;12693;12893;4200;4400;0;0;0;4;6;13;0;12;0;0;4;0;15;132;0;0;0;0;0;0;5;1;0;12;4;10;29;0;2;0;0;0;0;0;0;0;0;0;6;0;0;255;O;16738;O1_K8_sq
O1_K8_sq_r27_c8.tif;0.0;O1;27;8;12893;13093;4200;4400;0;0;0;10;1;7;0;25;0;1;2;0;12;134;0;0;0;0;0;0;2;0;0;13;2;16;30;2;1;0;0;0;0;0;0;0;0;0;2;0;0;260;O;16661;O1_K8_sq
O1_K8_sq_r27_c9.tif;0.26;O1;27;9;13093;13293;4200;4400;4;0;0;7;9;2;0;21;0;0;0;1;33;205;0;0;0;0;0;0;0;1;1;7;12;8;37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;349;O;14003;O1_K8_sq
O1_K8_sq_r27_c25.tif;1.0;O1;27;25;16293;16493;4200;4400;1;2;1;1;2;0;1;9;1;1;1;4;54;210;0;0;0;0;0;2;0;2;1;9;28;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;356;O;10372;O1_K8_sq
O1_K8_sq_r27_c32.tif;0.75;O1;27;32;17693;17893;4200;4400;0;1;0;2;11;4;0;18;0;3;2;0;19;179;0;0;0;0;0;1;1;0;0;3;12;2;26;0;1;0;0;2;0;0;0;0;0;0;0;0;0;287;O;7404;O1_K8_sq
O1_K8_sq_r27_c33.tif;0.49;O1;27;33;17893;18093;4200;4400;0;0;1;0;1;0;0;4;1;0;3;2;50;285;0;0;0;0;0;1;0;0;0;2;8;1;49;0;1;0;0;0;0;0;0;0;0;0;0;0;0;409;O;8598;O1_K8_sq
O1_K8_sq_r27_c34.tif;0.4499999999999999;O1;27;34;18093;18293;4200;4400;4;4;0;0;4;4;0;8;2;0;0;1;16;56;37;15;1;0;2;2;8;1;0;0;5;0;7;5;5;14;6;4;1;0;0;8;1;8;2;0;0;231;O;8709;O1_K8_sq
O1_K8_sq_r27_c35.tif;0.75;O1;27;35;18293;18493;4200;4400;0;9;7;2;2;1;0;16;2;0;0;3;29;77;22;17;1;0;0;7;2;1;0;0;12;0;15;3;1;7;2;0;0;0;0;5;0;12;5;2;0;262;O;8420;O1_K8_sq
O1_K8_sq_r27_c36.tif;1.0;O1;27;36;18493;18693;4200;4400;3;2;0;2;3;3;0;6;1;2;4;3;31;250;0;0;0;0;0;1;0;1;1;5;22;0;33;2;0;0;0;0;0;0;0;1;0;0;1;0;0;377;O;8677;O1_K8_sq
O1_K8_sq_r27_c37.tif;0.3399999999999999;O1;27;37;18693;18893;4200;4400;0;2;0;2;1;0;0;2;0;3;1;0;32;294;0;0;0;0;0;0;0;0;0;7;6;3;42;0;2;0;0;0;0;0;0;0;0;0;0;0;0;397;O;8318;O1_K8_sq
O1_K8_sq_r27_c38.tif;0.7;O1;27;38;18893;19093;4200;4400;0;1;0;2;3;5;0;0;0;2;0;0;15;229;0;0;0;0;0;0;1;1;0;11;1;15;31;0;1;0;0;0;0;0;0;0;0;0;2;0;0;320;O;10561;O1_K8_sq
O1_K8_sq_r27_c39.tif;0.1099999999999999;O1;27;39;19093;19293;4200;4400;2;2;0;1;5;5;1;4;0;0;0;0;10;253;0;0;0;0;0;0;1;0;0;0;9;2;53;0;1;0;0;0;0;0;0;0;0;0;0;0;0;349;O;12904;O1_K8_sq
O1_K8_sq_r27_c40.tif;0.56;O1;27;40;19293;19493;4200;4400;0;0;0;1;1;0;0;1;0;2;1;0;19;182;0;0;0;0;0;0;0;0;1;0;8;2;45;0;0;0;0;0;0;0;0;0;0;0;1;0;0;264;O;9358;O1_K8_sq
O1_K8_sq_r27_c41.tif;0.26;O1;27;41;19493;19693;4200;4400;0;0;0;3;2;0;0;2;0;0;1;0;12;174;0;0;0;0;0;1;0;1;2;2;10;5;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;O;12078;O1_K8_sq
O1_K8_sq_r26_c1.tif;0.1899999999999999;O1;26;1;11493;11693;4400;4600;0;0;0;11;0;0;0;0;0;0;0;0;4;296;0;0;0;0;0;0;0;0;1;3;6;2;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375;O;14100;O1_K8_sq
O1_K8_sq_r26_c2.tif;0.26;O1;26;2;11693;11893;4400;4600;0;0;2;11;0;0;0;0;0;4;0;0;15;341;0;0;0;0;0;0;0;0;0;0;4;0;53;0;0;0;0;0;0;0;0;0;0;0;1;0;0;431;O;11850;O1_K8_sq
O1_K8_sq_r26_c3.tif;0.06;O1;26;3;11893;12093;4400;4600;0;0;1;4;0;0;0;0;0;9;3;0;19;321;0;0;0;0;0;0;0;0;1;0;3;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;422;O;14021;O1_K8_sq
O1_K8_sq_r26_c4.tif;0.5800000000000001;O1;26;4;12093;12293;4400;4600;0;0;0;4;4;4;0;11;0;0;5;0;12;250;0;0;0;0;0;0;0;0;1;0;5;0;49;0;0;0;0;0;0;0;0;0;0;0;11;0;0;356;O;12093;O1_K8_sq
O1_K8_sq_r26_c5.tif;0.3199999999999999;O1;26;5;12293;12493;4400;4600;0;1;0;8;2;0;0;6;0;1;0;0;22;282;0;0;0;0;0;0;0;0;0;1;3;0;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;383;O;13066;O1_K8_sq
O1_K8_sq_r26_c6.tif;0.02;O1;26;6;12493;12693;4400;4600;0;0;0;4;0;0;0;0;0;1;1;0;8;291;0;0;0;0;0;0;0;0;0;2;10;0;50;0;1;0;0;0;0;0;0;0;0;0;0;0;0;368;O;14268;O1_K8_sq
O1_K8_sq_r26_c7.tif;0.0999999999999999;O1;26;7;12693;12893;4400;4600;0;0;0;6;4;5;1;9;0;0;1;0;14;217;0;0;0;0;0;0;2;0;0;8;10;4;36;0;1;0;0;0;0;0;0;1;0;0;1;0;0;320;O;16597;O1_K8_sq
O1_K8_sq_r26_c8.tif;0.01;O1;26;8;12893;13093;4400;4600;0;0;1;9;4;0;0;7;0;1;1;0;18;209;0;0;0;0;0;0;1;0;0;11;3;8;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;O;16526;O1_K8_sq
O1_K8_sq_r26_c9.tif;0.0;O1;26;9;13093;13293;4400;4600;0;0;0;7;6;2;0;13;0;0;2;0;26;211;0;0;0;0;0;0;0;1;0;11;17;6;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;333;O;16311;O1_K8_sq
O1_K8_sq_r26_c10.tif;0.0;O1;26;10;13293;13493;4400;4600;0;0;0;11;1;3;0;29;0;0;4;0;12;133;0;0;0;0;0;0;0;0;0;13;3;14;28;0;2;0;0;0;1;0;0;1;0;0;3;0;0;258;O;17316;O1_K8_sq
O1_K8_sq_r26_c11.tif;0.03;O1;26;11;13493;13693;4400;4600;0;0;1;7;4;2;0;21;1;1;2;0;27;168;0;0;0;0;0;0;1;1;0;8;7;5;36;2;1;0;0;0;1;0;0;2;0;0;3;0;0;301;O;13738;O1_K8_sq
O1_K8_sq_r26_c12.tif;0.1999999999999999;O1;26;12;13693;13893;4400;4600;3;0;0;4;8;3;0;21;1;2;2;2;82;191;0;0;0;0;0;2;1;0;0;1;14;0;39;2;1;0;0;0;0;0;0;4;0;0;3;0;0;386;O;11791;O1_K8_sq
O1_K8_sq_r26_c13.tif;0.0;O1;26;13;13893;14093;4400;4600;1;1;1;5;8;2;0;10;0;2;3;1;47;261;0;0;0;0;0;0;0;0;0;9;23;4;25;1;1;0;0;0;0;0;0;2;0;0;2;0;0;409;O;15589;O1_K8_sq
O1_K8_sq_r26_c14.tif;0.1099999999999999;O1;26;14;14093;14293;4400;4600;1;1;0;4;6;5;1;11;1;0;1;2;49;251;0;0;0;0;0;2;3;0;0;3;29;1;26;2;1;0;0;0;1;0;0;0;0;0;1;0;0;402;O;13566;O1_K8_sq
O1_K8_sq_r26_c16.tif;0.76;O1;26;16;14493;14693;4400;4600;4;0;0;6;4;0;0;23;0;0;1;3;46;238;0;0;0;0;0;1;1;0;0;6;15;3;26;0;3;0;0;0;1;0;0;0;0;0;0;0;0;381;O;9107;O1_K8_sq
O1_K8_sq_r26_c32.tif;1.0;O1;26;32;17693;17893;4400;4600;1;0;0;4;8;4;0;7;1;5;3;1;29;235;0;0;0;0;0;1;0;0;0;12;9;2;34;0;1;0;0;0;0;0;0;0;0;0;0;0;0;357;O;8607;O1_K8_sq
O1_K8_sq_r26_c33.tif;0.6;O1;26;33;17893;18093;4400;4600;4;4;0;0;8;7;0;5;1;3;5;2;32;256;0;0;0;0;1;3;2;0;0;14;4;14;24;1;0;3;0;0;0;0;0;1;0;0;0;0;0;394;O;9578;O1_K8_sq
O1_K8_sq_r26_c34.tif;0.96;O1;26;34;18093;18293;4400;4600;5;9;2;1;15;6;1;16;1;0;6;1;28;90;4;12;3;0;0;9;8;2;0;1;8;5;27;1;0;5;0;0;0;0;0;1;0;1;9;0;0;277;O;9827;O1_K8_sq
